id,Brand,Model,Year,Odometer,Sell_Price,Purchase_Price,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options
23407,suzuki,gsr 600,2007,40000,2890,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
23578,suzuki,gsr 600,2007,40000,2590,1700.0,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
25348,suzuki,gsr 600,2007,30000,2990,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
25446,suzuki,gsr 600,2007,40000,2490,1500.0,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
29687,suzuki,gsr 600,2007,20000,2890,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
31049,suzuki,gsr 600,2007,30000,2890,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
35056,suzuki,gsr 600,2007,50000,2690,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
35085,suzuki,gsr 600,2007,19770,2890,1750.0,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
36938,suzuki,gsr 600,2007,30000,3290,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
37164,suzuki,gsr 600,2007,50000,2790,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
37228,suzuki,gsr 600,2007,50000,0,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
39649,suzuki,gsr 600,2007,30000,2990,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
41659,suzuki,gsr 600,2007,50000,2690,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
43558,suzuki,gsr 600,2007,30000,2590,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
43629,suzuki,gsr 600,2007,20000,2890,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
45826,suzuki,gsr 600,2007,31813,2790,1600.0,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
47779,suzuki,gsr 600,2007,13000,2990,1800.0,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
47920,suzuki,gsr 600,2007,18028,2990,1950.0,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
47960,suzuki,gsr 600,2007,80000,1990,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
48863,suzuki,gsr 600,2007,50000,2490,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
51576,suzuki,gsr 600,2007,40000,2790,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
53315,suzuki,gsr 600,2007,50000,2590,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
53352,suzuki,gsr 600,2007,80000,1990,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
54522,suzuki,gsr 600,2007,40000,2690,,Naked bike,3.9,599.0,98.0,65.0,In-line four, four-stroke,,67.0,42.5,16.5,Injection,Double Overhead Cams/Twin Cam (DOHC),,Chain,183.0,1440.0,785.0,Double disc,Single disc,58W-Tubeless ,73W-Tubeless ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped","Red,Blue,Silver"
466,kymco,ak 550,2020,1000,7790,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
8198,kymco,ak 550,2020,20000,6990,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
22662,kymco,ak 550,2020,20000,6990,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
23404,kymco,ak 550,2020,10000,7290,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
26353,kymco,ak 550,2020,20000,6590,5500.0,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
39068,kymco,ak 550,2020,20000,6890,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
42645,kymco,ak 550,2020,10000,6990,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
48655,kymco,ak 550,2020,10000,6790,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
48850,kymco,ak 550,2020,10000,6990,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
49117,kymco,ak 550,2020,30000,6890,,Scooter,3.8,550.4,52.7,55.6,Twin, four-stroke,,,,15.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,,226.0,1580.0,785.0,Double disc,Single disc,120/70-R15 ,150/60-R15 ,Upside down telescopic fork 41,Horizontal Trailing Arm Rear ,"Black, Brown, Blue, Gray, Dark Gray"
494,keeway,rkv 125,2017,25500,1390,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
1003,keeway,rkv 125,2017,22500,1290,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
4742,keeway,rkv 125,2017,4000,1590,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
11390,keeway,rkv 125,2017,20000,1590,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
11827,keeway,rkv 125,2017,10000,1690,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
15101,keeway,rkv 125,2017,30000,1090,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
33750,keeway,rkv 125,2017,20000,1590,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
34154,keeway,rkv 125,2017,7276,1490,650.0,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
47784,keeway,rkv 125,2017,10000,1690,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
54318,keeway,rkv 125,2017,10000,1590,,Naked bike,2.9,124.5,11.0,9.2,Single cylinder, four-stroke,5-speed,57.0,48.8,17.0,Carburettor,Single Overhead Cams (SOHC),Air,Chain,123.0,1330.0,770.0,Single disc,Single disc,100/80-17 ,130/70-17 ,Telescopic forks,Telescopic coil spring oil damped,"White, red, orange"
531,suzuki,gsr 600,2006,39000,2590,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
979,suzuki,gsr 600,2006,55000,2290,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
4826,suzuki,gsr 600,2006,20000,3490,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
9399,suzuki,gsr 600,2006,80000,1790,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
9443,suzuki,gsr 600,2006,80000,1590,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
13543,suzuki,gsr 600,2006,30000,2490,1700.0,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
15721,suzuki,gsr 600,2006,20000,3790,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
15981,suzuki,gsr 600,2006,80000,1990,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
16242,suzuki,gsr 600,2006,54000,2290,1200.0,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
18771,suzuki,gsr 600,2006,33320,2990,2100.0,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
19194,suzuki,gsr 600,2006,50000,2290,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
21176,suzuki,gsr 600,2006,60000,2490,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
21197,suzuki,gsr 600,2006,50000,2790,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
21790,suzuki,gsr 600,2006,50000,2690,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
24485,suzuki,gsr 600,2006,60000,2390,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
26217,suzuki,gsr 600,2006,40000,4590,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
30687,suzuki,gsr 600,2006,60000,2290,,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
32591,suzuki,gsr 600,2006,49191,2190,1000.0,Naked bike,3.8,599.4,98.0,64.7,In-line four, four-stroke,6-speed,67.0,42.5,16.5,Injection. 38 mm,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183.0,1440.0,785.0,Double disc. 4-piston calipers,Single disc. 1-piston caliper,120/70-17 ,180/55-17 ,"telescopic, 43 mm, adjustable","link type, single coil, adjustable",black or red
